User-ID,Age,Age_cate,state,country,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Main_Title,Sub_Title
183287,28.0,20-29,ile de france,france,2290312959,8,des fleurs pour algernon,daniel key,2000-2009,j'ai lu,des fleurs pour algernon,
5209,48.0,40-49,new jersey,usa,087542127X,9,the truth about witchcraft today  llewellyn s new age ,scott cunningham,1950-1999,llewellyn public,the truth about witchcraft today  llewellyn s new age ,
95932,36.0,30-39,new hampshire,usa,087542127X,7,the truth about witchcraft today  llewellyn s new age ,scott cunningham,1950-1999,llewellyn public,the truth about witchcraft today  llewellyn s new age ,
138441,34.0,30-39,new hampshire,usa,087542127X,10,the truth about witchcraft today  llewellyn s new age ,scott cunningham,1950-1999,llewellyn public,the truth about witchcraft today  llewellyn s new age ,
5209,48.0,40-49,new jersey,usa,094383208X,9,devotions to the saints,anna riva,1950-1999,intl import,devotions to the saints,
5209,48.0,40-49,new jersey,usa,1561840599,8,urban voodoo: a beginners guide to afro caribbean magic,s. jason black,1950-1999,new falcon public,urban voodoo: a beginners guide to afro caribbean magic,
85426,23.0,20-29,minnesota,usa,1561840599,5,urban voodoo: a beginners guide to afro caribbean magic,s. jason black,1950-1999,new falcon public,urban voodoo: a beginners guide to afro caribbean magic,
81378,46.0,40-49,nordrhein-westfalen,germany,3596122279,5,das superwieb,hera lind,2000-2009,distribook inc,das superwieb,
201548,29.0,20-29,baden-wuerttemberg,germany,3596122279,9,das superwieb,hera lind,2000-2009,distribook inc,das superwieb,
248572,25.0,20-29,hamburg,germany,3596122279,8,das superwieb,hera lind,2000-2009,distribook inc,das superwieb,
276936,32.0,30-39,tirol,austria,3596122279,5,das superwieb,hera lind,2000-2009,distribook inc,das superwieb,
5225,27.0,20-29,niedersachsen,germany,3426600218,5,dinopark jurassic park,michael crichton,1950-1999,distribook inc,dinopark jurassic park,
35433,40.0,40-49,zürich,switzerland,3426600218,9,dinopark jurassic park,michael crichton,1950-1999,distribook inc,dinopark jurassic park,
177688,25.0,20-29,bayern,germany,3426600218,8,dinopark jurassic park,michael crichton,1950-1999,distribook inc,dinopark jurassic park,
230374,30.0,30-39,nordrhein-westfalen,germany,3426600218,3,dinopark jurassic park,michael crichton,1950-1999,distribook inc,dinopark jurassic park,
239467,23.0,20-29,baden-wuerttemberg,germany,3426600218,7,dinopark jurassic park,michael crichton,1950-1999,distribook inc,dinopark jurassic park,
260897,25.0,20-29,illinois,usa,3426600218,6,dinopark jurassic park,michael crichton,1950-1999,distribook inc,dinopark jurassic park,
268711,30.0,30-39,zug,switzerland,3426600218,6,dinopark jurassic park,michael crichton,1950-1999,distribook inc,dinopark jurassic park,
5225,27.0,20-29,niedersachsen,germany,3404118839,8,das pharao  komplott ,philipp vandenberg,1950-1999,l ? â¼bbe,das pharao  komplott ,
5225,27.0,20-29,niedersachsen,germany,3442723833,5,das bl   tenstaubzimmer ,zoe jenni,1950-1999,btb,das bl   tenstaubzimmer ,
101135,17.0,5-19,aargau,switzerland,3442723833,6,das bl   tenstaubzimmer ,zoe jenni,1950-1999,btb,das bl   tenstaubzimmer ,
261105,50.0,50-59,basel-stadt,switzerland,3442723833,7,das bl   tenstaubzimmer ,zoe jenni,1950-1999,btb,das bl   tenstaubzimmer ,
5287,22.0,20-29,ontario,canada,067900856X,5,fodor s 2002 new york city  fodor s new york city ,fodor,2000-2009,fodor 's travel public,fodor s 2002 new york city  fodor s new york city ,
35407,48.0,40-49,nordrhein-westfalen,germany,3453127013,8,der regenmacher ,john grisham,1950-1999,heyn,der regenmacher ,
103541,24.0,20-29,oberoesterreich,austria,3453127013,8,der regenmacher ,john grisham,1950-1999,heyn,der regenmacher ,
5350,20.0,20-29,nordrhein-westfalen,germany,3453146972,10,per anhalter durch die galaxis ,dougla adam,1950-1999,heyn,per anhalter durch die galaxis ,
84831,7.0,5-19,baden-württemberg,germany,3453146972,10,per anhalter durch die galaxis ,dougla adam,1950-1999,heyn,per anhalter durch die galaxis ,
242029,23.0,20-29,niedersachsen,germany,3453146972,10,per anhalter durch die galaxis ,dougla adam,1950-1999,heyn,per anhalter durch die galaxis ,
5350,20.0,20-29,nordrhein-westfalen,germany,1841150770,8,captain bligh portable,john toohey,1950-1999,fourth estat,captain bligh portable,
5350,20.0,20-29,nordrhein-westfalen,germany,3426195593,5,rache kennt kein gebot ,juli parson,2000-2009,droemer knaur,rache kennt kein gebot ,
5350,20.0,20-29,nordrhein-westfalen,germany,3442139112,4,die markert  di   t  schlu   mit dem jo  jo  effekt ,dieter markert,1950-1999,goldmann,die markert  di   t  schlu   mit dem jo  jo  effekt ,
5350,20.0,20-29,nordrhein-westfalen,germany,3442161177,8,"endlich wunschgewicht  der einfache weg, mit gewichtsproblemen schlu   zu machen ",allen carr,1950-1999,goldmann,"endlich wunschgewicht  der einfache weg, mit gewichtsproblemen schlu   zu machen ",
41227,40.0,40-49,nordrhein-westfalen,germany,3442161177,5,"endlich wunschgewicht  der einfache weg, mit gewichtsproblemen schlu   zu machen ",allen carr,1950-1999,goldmann,"endlich wunschgewicht  der einfache weg, mit gewichtsproblemen schlu   zu machen ",
5350,20.0,20-29,nordrhein-westfalen,germany,3453172841,4,stra  enpizza ,kinki friedman,2000-2009,heyn,stra  enpizza ,
5350,20.0,20-29,nordrhein-westfalen,germany,3518365010,5,"suhrkamp taschenb   cher, nr 1, warten auf godot",samuel beckett,1950-1999,suhrkamp,"suhrkamp taschenb   cher, nr 1, warten auf godot",
5439,66.0,60-69,texas,usa,1888054557,10,postmarked yesteryear: 30 rare holiday postcards,pamela e. apkarian-russel,2000-2009,collector press,postmarked yesteryear: 30 rare holiday postcards,
36606,39.0,30-39,california,usa,1888054557,10,postmarked yesteryear: 30 rare holiday postcards,pamela e. apkarian-russel,2000-2009,collector press,postmarked yesteryear: 30 rare holiday postcards,
46145,43.0,40-49,ohio,usa,1888054557,10,postmarked yesteryear: 30 rare holiday postcards,pamela e. apkarian-russel,2000-2009,collector press,postmarked yesteryear: 30 rare holiday postcards,
224525,18.0,5-19,prahova,romania,1888054557,10,postmarked yesteryear: 30 rare holiday postcards,pamela e. apkarian-russel,2000-2009,collector press,postmarked yesteryear: 30 rare holiday postcards,
126726,34.0,30-39,georgia,usa,1892145057,10,t  bor: tiborocity exhibition,maira kalman,2000-2009,littl bookroom,t  bor: tiborocity exhibition,
5539,32.0,30-39,texas,usa,1567185711,5,liquid dreams of vampires,martin v. riccardo,1950-1999,llewellyn pubn,liquid dreams of vampires,
5539,32.0,30-39,texas,usa,1853263508,5,dictionary of anagrams,curl,1950-1999,ntc/contemporari publish compani,dictionary of anagrams,
5539,32.0,30-39,texas,usa,1860110886,8,ireland,catharina day,1950-1999,everyman publish,ireland,
5543,29.0,20-29,maryland,usa,014070731X,7,antony and cleopatra  new penguin shakespeare series ,william shakespear,1950-1999,penguin book,antony and cleopatra  new penguin shakespeare series ,
5543,29.0,20-29,maryland,usa,039951743X,7,the pocket dictionary of signing,rod r. butterworth,1950-1999,perige book,the pocket dictionary of signing,
37644,18.0,5-19,massachusetts,usa,039951743X,9,the pocket dictionary of signing,rod r. butterworth,1950-1999,perige book,the pocket dictionary of signing,
5543,29.0,20-29,maryland,usa,1560760478,9,sojourn  forgotten realms novel: dark elf trilogy ,r.a. salvator,1950-1999,wizard of the coast,sojourn  forgotten realms novel: dark elf trilogy ,
35030,26.0,20-29,massachusetts,usa,1560760478,7,sojourn  forgotten realms novel: dark elf trilogy ,r.a. salvator,1950-1999,wizard of the coast,sojourn  forgotten realms novel: dark elf trilogy ,
76223,25.0,20-29,lisboa,portugal,1560760478,7,sojourn  forgotten realms novel: dark elf trilogy ,r.a. salvator,1950-1999,wizard of the coast,sojourn  forgotten realms novel: dark elf trilogy ,
101851,29.0,20-29,oregon,usa,1560760478,8,sojourn  forgotten realms novel: dark elf trilogy ,r.a. salvator,1950-1999,wizard of the coast,sojourn  forgotten realms novel: dark elf trilogy ,
113983,39.0,30-39,texas,usa,1560760478,9,sojourn  forgotten realms novel: dark elf trilogy ,r.a. salvator,1950-1999,wizard of the coast,sojourn  forgotten realms novel: dark elf trilogy ,
16795,47.0,40-49,maryland,usa,1558744150,8,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
17950,32.0,30-39,selangor,malaysia,1558744150,8,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
20119,51.0,50-59,new hampshire,usa,1558744150,7,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
35857,36.0,30-39,ohio,usa,1558744150,8,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
48579,24.0,20-29,oklahoma,usa,1558744150,8,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
49403,47.0,40-49,minnesota,usa,1558744150,8,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
76352,58.0,50-59,washington,usa,1558744150,9,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
85426,23.0,20-29,minnesota,usa,1558744150,9,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
112001,43.0,40-49,virginia,usa,1558744150,10,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
122793,46.0,40-49,ontario,canada,1558744150,8,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
153662,44.0,40-49,georgia,usa,1558744150,9,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
200226,39.0,30-39,ontario,canada,1558744150,5,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
212467,62.0,60-69,texas,usa,1558744150,5,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
214686,41.0,40-49,north carolina,usa,1558744150,8,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
265083,25.0,20-29,new york,usa,1558744150,9,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
268932,38.0,30-39,alberta,canada,1558744150,9,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,chicken soup for the woman s soul  chicken soup for the soul series  paper  ,
21370,36.0,30-39,tennessee,usa,068483183X,6,touched with fire: manic depressive illness and the artistic temperament,kay redfield jamison,1950-1999,free press,touched with fire: manic depressive illness and the artistic temperament,
207494,42.0,40-49,alabama,usa,068483183X,5,touched with fire: manic depressive illness and the artistic temperament,kay redfield jamison,1950-1999,free press,touched with fire: manic depressive illness and the artistic temperament,
5582,26.0,20-29,washington,usa,015696158X,5,when god was a woman  harvest hbj book ,merlin stone,1950-1999,harvest book,when god was a woman  harvest hbj book ,
106007,29.0,20-29,california,usa,015696158X,8,when god was a woman  harvest hbj book ,merlin stone,1950-1999,harvest book,when god was a woman  harvest hbj book ,
5582,26.0,20-29,washington,usa,067973225X,10,as i lay dying: the corrected text  vintage international ,william faulkner,1950-1999,vintag book usa,as i lay dying: the corrected text  vintage international ,
16795,47.0,40-49,maryland,usa,067973225X,7,as i lay dying: the corrected text  vintage international ,william faulkner,1950-1999,vintag book usa,as i lay dying: the corrected text  vintage international ,
94494,24.0,20-29,washington,usa,067973225X,6,as i lay dying: the corrected text  vintage international ,william faulkner,1950-1999,vintag book usa,as i lay dying: the corrected text  vintage international ,
98440,17.0,5-19,arizona,usa,067973225X,8,as i lay dying: the corrected text  vintage international ,william faulkner,1950-1999,vintag book usa,as i lay dying: the corrected text  vintage international ,
242083,24.0,20-29,new mexico,usa,067973225X,8,as i lay dying: the corrected text  vintage international ,william faulkner,1950-1999,vintag book usa,as i lay dying: the corrected text  vintage international ,
105374,25.0,20-29,quebec,canada,068482499X,8,a moveable feast,ernest hemingway,1950-1999,scribner,a moveable feast,
117255,29.0,20-29,north carolina,usa,068482499X,6,a moveable feast,ernest hemingway,1950-1999,scribner,a moveable feast,
121170,30.0,30-39,virginia,usa,068482499X,10,a moveable feast,ernest hemingway,1950-1999,scribner,a moveable feast,
145861,39.0,30-39,new york,usa,068482499X,9,a moveable feast,ernest hemingway,1950-1999,scribner,a moveable feast,
5582,26.0,20-29,washington,usa,074340596X,7,married for a month,susan malleri,2000-2009,pocket book,married for a month,
223154,33.0,30-39,north carolina,usa,074340596X,5,married for a month,susan malleri,2000-2009,pocket book,married for a month,
5582,26.0,20-29,washington,usa,087542791X,8,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
7887,23.0,20-29,pennsylvania,usa,087542791X,10,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
76483,37.0,30-39,florida,usa,087542791X,10,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
78553,40.0,40-49,california,usa,087542791X,9,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
79916,18.0,5-19,missouri,usa,087542791X,8,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
126814,32.0,30-39,ohio,usa,087542791X,5,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
138441,34.0,30-39,new hampshire,usa,087542791X,8,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
210346,35.0,30-39,nevada,usa,087542791X,9,to ride a silver broomstick: new generation witchcraft,silver ravenwolf,1950-1999,llewellyn public,to ride a silver broomstick: new generation witchcraft,
5582,26.0,20-29,washington,usa,093158079X,10,do it  let s get off our but s  the life 101 series ,peter mcwilliam,1950-1999,prelud press,do it  let s get off our but s  the life 101 series ,
5582,26.0,20-29,washington,usa,1551668289,4,looking for laura,judith arnold,2000-2009,mira,looking for laura,
72352,49.0,40-49,pontevedra,spain,1551668289,7,looking for laura,judith arnold,2000-2009,mira,looking for laura,
250192,25.0,20-29,england,united kingdom,1551668289,9,looking for laura,judith arnold,2000-2009,mira,looking for laura,
5582,26.0,20-29,washington,usa,1551668483,9,north of clever,suzann ledbett,2000-2009,mira,north of clever,
5582,26.0,20-29,washington,usa,1551668637,6,new attitude,charlott hugh,2000-2009,mira,new attitude,
8067,26.0,20-29,maryland,usa,1551668637,10,new attitude,charlott hugh,2000-2009,mira,new attitude,
11629,21.0,20-29,texas,usa,1551668637,5,new attitude,charlott hugh,2000-2009,mira,new attitude,
107021,45.0,40-49,indiana,usa,1551668637,7,new attitude,charlott hugh,2000-2009,mira,new attitude,
5582,26.0,20-29,washington,usa,1573245003,10,365 health and happiness boosters,m. j. ryan,2000-2009,conari press,365 health and happiness boosters,
5582,26.0,20-29,washington,usa,1580050158,10,cunt: a declaration of independence  live girls ,inga muscio,1950-1999,seal press ( wa ),cunt: a declaration of independence  live girls ,
75591,33.0,30-39,west virginia,usa,1580050158,7,cunt: a declaration of independence  live girls ,inga muscio,1950-1999,seal press ( wa ),cunt: a declaration of independence  live girls ,
100906,34.0,30-39,washington,usa,1580050158,5,cunt: a declaration of independence  live girls ,inga muscio,1950-1999,seal press ( wa ),cunt: a declaration of independence  live girls ,
184789,34.0,30-39,british columbia,canada,1580050158,10,cunt: a declaration of independence  live girls ,inga muscio,1950-1999,seal press ( wa ),cunt: a declaration of independence  live girls ,
271144,25.0,20-29,new mexico,usa,1580050158,8,cunt: a declaration of independence  live girls ,inga muscio,1950-1999,seal press ( wa ),cunt: a declaration of independence  live girls ,
5582,26.0,20-29,washington,usa,1580174493,9,the city gardener s handbook: the definitive guide to small space gardening,linda yang,2000-2009,storey book,the city gardener s handbook: the definitive guide to small space gardening,
5582,26.0,20-29,washington,usa,1862042055,9,writing for self discovery: a personal approach to creative writing,john killick,1950-1999,element book ltd,writing for self discovery: a personal approach to creative writing,
5582,26.0,20-29,washington,usa,1879237741,9,living without depression and manic depression: a workbook for maintaining mood stability  new harbinger workbooks ,mari ellen copeland,1950-1999,new harbing public,living without depression and manic depression: a workbook for maintaining mood stability  new harbinger workbooks ,
5834,26.0,20-29,nordrhein-westfalen,germany,3257228600,4,die party  k   chin ,joan aiken,1950-1999,diogen verlag,die party  k   chin ,
71918,36.0,30-39,hessen,germany,3442722497,7,"schnee, der auf zedern f   llt ",david guterson,1950-1999,btb bei goldmann,"schnee, der auf zedern f   llt ",
187954,40.0,40-49,hessen,germany,3442722497,5,"schnee, der auf zedern f   llt ",david guterson,1950-1999,btb bei goldmann,"schnee, der auf zedern f   llt ",
5834,26.0,20-29,nordrhein-westfalen,germany,3499222507,8,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,haruki murakami,1950-1999,rowohlt tb .,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,
38555,28.0,20-29,hessen,germany,3499222507,8,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,haruki murakami,1950-1999,rowohlt tb .,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,
58076,32.0,30-39,zug,switzerland,3499222507,7,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,haruki murakami,1950-1999,rowohlt tb .,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,
140291,27.0,20-29,niedersachsen,germany,3499222507,9,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,haruki murakami,1950-1999,rowohlt tb .,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,
171942,42.0,40-49,thueringen,germany,3499222507,6,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,haruki murakami,1950-1999,rowohlt tb .,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,
243876,31.0,30-39,nordrhein-westfalen,germany,3499222507,7,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,haruki murakami,1950-1999,rowohlt tb .,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,
261105,50.0,50-59,basel-stadt,switzerland,3499222507,10,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,haruki murakami,1950-1999,rowohlt tb .,wie ich eines sch   nen morgens im april das 100 ige m   dchen sah ,
258913,25.0,20-29,baden-wuerttemberg,germany,3518380176,2,bronsteins kinder  roman ,jurek becker,2000-2009,suhrkamp,bronsteins kinder  roman ,
5899,25.0,20-29,baden-wuerttemberg,germany,3125776600,9,brave new world   lernmaterialien ,aldou huxley,1950-1999,klett,brave new world   lernmaterialien ,
5899,25.0,20-29,baden-wuerttemberg,germany,3293200117,9,"ut, nr 11, die schattenk   nigin",assia djebar,1950-1999,unionsverlag,"ut, nr 11, die schattenk   nigin",
75115,31.0,30-39,hessen,germany,3293200117,6,"ut, nr 11, die schattenk   nigin",assia djebar,1950-1999,unionsverlag,"ut, nr 11, die schattenk   nigin",
239761,32.0,30-39,sachsen,germany,3293200117,8,"ut, nr 11, die schattenk   nigin",assia djebar,1950-1999,unionsverlag,"ut, nr 11, die schattenk   nigin",
5899,25.0,20-29,baden-wuerttemberg,germany,3404242327,8,nach dem gro  en feuer    ab 10 j   ,wolfgang hohlbein,1950-1999,l ? â¼bbe,nach dem gro  en feuer    ab 10 j   ,
5899,25.0,20-29,baden-wuerttemberg,germany,3423127961,10,ice candy man ,bapsi sidhwa,2000-2009,dtv,ice candy man ,
75115,31.0,30-39,hessen,germany,3423127961,9,ice candy man ,bapsi sidhwa,2000-2009,dtv,ice candy man ,
122037,27.0,20-29,nordrhein-westfalen,germany,3423127961,9,ice candy man ,bapsi sidhwa,2000-2009,dtv,ice candy man ,
5899,25.0,20-29,baden-wuerttemberg,germany,3446202684,7,ich habe sie geliebt ,anna gavalda,2000-2009,hanser,ich habe sie geliebt ,
5899,25.0,20-29,baden-wuerttemberg,germany,3453092414,6,und immer wieder die zeit,alan lightman,1950-1999,wilhelm heyn verlag gmbh & amp co kg,und immer wieder die zeit,
8971,27.0,20-29,berlin,germany,3453092414,10,und immer wieder die zeit,alan lightman,1950-1999,wilhelm heyn verlag gmbh & amp co kg,und immer wieder die zeit,
67111,36.0,30-39,nordrhein-westfalen,germany,3453123271,9,pyramiden   macbest  zwei romane von der bizarren scheibenwelt ,terri pratchett,1950-1999,heyn,pyramiden   macbest  zwei romane von der bizarren scheibenwelt ,
5899,25.0,20-29,baden-wuerttemberg,germany,3453212045,2,sushi f   r anf   nger ,marian key,2000-2009,heyn,sushi f   r anf   nger ,
166689,40.0,40-49,baden-wuerttemberg,germany,3453212045,6,sushi f   r anf   nger ,marian key,2000-2009,heyn,sushi f   r anf   nger ,
5899,25.0,20-29,baden-wuerttemberg,germany,3453215338,8,solaris ,stanislaw lem,2000-2009,heyn,solaris ,
5899,25.0,20-29,baden-wuerttemberg,germany,3518380796,10,dshamilja  erz   hlung ,tschingi aitmatow,1950-1999,suhrkamp,dshamilja  erz   hlung ,
35407,48.0,40-49,nordrhein-westfalen,germany,3518380796,7,dshamilja  erz   hlung ,tschingi aitmatow,1950-1999,suhrkamp,dshamilja  erz   hlung ,
133567,57.0,50-59,hessen,germany,3518380796,9,dshamilja  erz   hlung ,tschingi aitmatow,1950-1999,suhrkamp,dshamilja  erz   hlung ,
268711,30.0,30-39,zug,switzerland,3518380796,10,dshamilja  erz   hlung ,tschingi aitmatow,1950-1999,suhrkamp,dshamilja  erz   hlung ,
5899,25.0,20-29,baden-wuerttemberg,germany,3548252443,7,chocolat  das buch zum film ,joann harri,2000-2009,ullstein tb,chocolat  das buch zum film ,
5899,25.0,20-29,baden-wuerttemberg,germany,3596145813,5,der plan ,gerhard roth,2000-2009,"fischer ( tb . ) , frankfurt",der plan ,
19664,19.0,5-19,new york,usa,076790382X,9,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
54898,35.0,30-39,new jersey,usa,076790382X,10,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
70649,31.0,30-39,wyoming,usa,076790382X,10,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
126604,27.0,20-29,massachusetts,usa,076790382X,6,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
127233,29.0,20-29,georgia,usa,076790382X,10,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
150979,34.0,30-39,pennsylvania,usa,076790382X,9,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
152645,28.0,20-29,illinois,usa,076790382X,8,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
162052,51.0,50-59,virginia,usa,076790382X,10,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
171445,37.0,30-39,california,usa,076790382X,7,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
274005,37.0,30-39,new york,usa,076790382X,7,i m a stranger here myself: notes on returning to america after 20 years away,bill bryson,2000-2009,broadway book,i m a stranger here myself: notes on returning to america after 20 years away,
5956,27.0,20-29,indiana,usa,1586602241,5,guide to prayer,julia quinn,2000-2009,humbl creek,guide to prayer,
5956,27.0,20-29,indiana,usa,1881273628,5,the five love languages: how to express heartfelt commitment to your mate,gari d. chapman,1950-1999,northfield press,the five love languages: how to express heartfelt commitment to your mate,
51100,25.0,20-29,texas,usa,1881273628,8,the five love languages: how to express heartfelt commitment to your mate,gari d. chapman,1950-1999,northfield press,the five love languages: how to express heartfelt commitment to your mate,
5956,27.0,20-29,indiana,usa,1883013860,5,entertainment weekly yearbook 2000,entertain weekli,2000-2009,time inc home entertain,entertainment weekly yearbook 2000,
5956,27.0,20-29,indiana,usa,1884800394,5,centuries: prose poems,joel brouwer,2000-2009,univers press of new england,centuries: prose poems,
6251,32.0,30-39,hawaii,usa,039480001X,10,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
16795,47.0,40-49,maryland,usa,039480001X,5,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
23768,45.0,40-49,missouri,usa,039480001X,9,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
104399,29.0,20-29,ohio,usa,039480001X,10,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
171118,47.0,40-49,ontario,canada,039480001X,8,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
179978,28.0,20-29,new york,usa,039480001X,10,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
201783,25.0,20-29,pennsylvania,usa,039480001X,10,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
226965,47.0,40-49,south carolina,usa,039480001X,10,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
251467,8.0,5-19,illinois,usa,039480001X,10,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
263637,37.0,30-39,california,usa,039480001X,10,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
268932,38.0,30-39,alberta,canada,039480001X,8,the cat in the hat,dr. seuss,1950-1999,random hous book for young reader,the cat in the hat,
6251,32.0,30-39,hawaii,usa,1563052377,8,all around the world cookbook,sheila lukin,1950-1999,workman publish,all around the world cookbook,
8314,36.0,30-39,california,usa,1400032717,10,the curious incident of the dog in the night time  vintage contemporaries ,mark haddon,2000-2009,vintag,the curious incident of the dog in the night time  vintage contemporaries ,
16795,47.0,40-49,maryland,usa,1400032717,10,the curious incident of the dog in the night time  vintage contemporaries ,mark haddon,2000-2009,vintag,the curious incident of the dog in the night time  vintage contemporaries ,
39133,44.0,40-49,massachusetts,usa,1400032717,8,the curious incident of the dog in the night time  vintage contemporaries ,mark haddon,2000-2009,vintag,the curious incident of the dog in the night time  vintage contemporaries ,
60050,40.0,40-49,new york,usa,1400032717,8,the curious incident of the dog in the night time  vintage contemporaries ,mark haddon,2000-2009,vintag,the curious incident of the dog in the night time  vintage contemporaries ,
