User-ID,Age,Age_cate,state,country,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Main_Title,Sub_Title
15542,18.0,5-19,badajoz,spain,8420633275,8,miau,benito perez galdo,1950-1999,alianza,miau,
168590,23.0,20-29,valladolid,spain,8420633275,9,miau,benito perez galdo,1950-1999,alianza,miau,
15542,18.0,5-19,badajoz,spain,8424131878,5,trueno,william h. armstrong,1950-1999,everest pub,trueno,
15542,18.0,5-19,badajoz,spain,8434411091,5,pol  tica para amador  ariel ,fernando savat,1950-1999,ariel,pol  tica para amador  ariel ,
15542,18.0,5-19,badajoz,spain,8437601193,9,las armas secretas  letras hispanicas ,julio cortazar,1950-1999,edicion catedra s.a .,las armas secretas  letras hispanicas ,
15542,18.0,5-19,badajoz,spain,8437609666,6,la taberna fantastica  letras hisp  nicas ,sastr,1950-1999,grupo anaya comerci,la taberna fantastica  letras hisp  nicas ,
15602,21.0,20-29,new jersey,usa,038550926X,9,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
40415,34.0,30-39,california,usa,038550926X,6,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
62755,50.0,50-59,texas,usa,038550926X,5,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
69078,42.0,40-49,new york,usa,038550926X,6,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
72770,32.0,30-39,queensland,australia,038550926X,7,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
73923,29.0,20-29,california,usa,038550926X,8,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
91203,30.0,30-39,scotland,united kingdom,038550926X,5,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
95359,33.0,30-39,west virginia,usa,038550926X,8,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
97694,25.0,20-29,british columbia,canada,038550926X,8,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
98723,29.0,20-29,ohio,usa,038550926X,7,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
120333,35.0,30-39,kentucky,usa,038550926X,5,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
135360,39.0,30-39,new mexico,usa,038550926X,7,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
145543,28.0,20-29,pennsylvania,usa,038550926X,8,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
146281,28.0,20-29,california,usa,038550926X,10,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
148898,24.0,20-29,florida,usa,038550926X,10,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
161662,32.0,30-39,iowa,usa,038550926X,7,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
181687,29.0,20-29,texas,usa,038550926X,9,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
182993,40.0,40-49,new jersey,usa,038550926X,9,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
220688,27.0,20-29,massachusetts,usa,038550926X,8,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
226545,38.0,30-39,arizona,usa,038550926X,8,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
235105,46.0,40-49,missouri,usa,038550926X,4,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
246513,23.0,20-29,virginia,usa,038550926X,10,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
258938,27.0,20-29,california,usa,038550926X,6,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
261327,24.0,20-29,texas,usa,038550926X,5,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
268622,36.0,30-39,new jersey,usa,038550926X,9,the devil wears prada : a novel,lauren weisberg,2000-2009,doubleday,the devil wears prada,a novel
15651,23.0,20-29,missouri,usa,1565070372,8,the tapestry  the alcott legacy ,maryann minatra,1950-1999,harvest hous pub,the tapestry  the alcott legacy ,
15922,27.0,20-29,indre et loire,france,2020246279,5,les r   ves des autres,john irv,1950-1999,seuil,les r   ves des autres,
15922,27.0,20-29,indre et loire,france,2070381404,7,contes     faire rougir les petits chaperons,jean-pierr enard,1950-1999,gallimard,contes     faire rougir les petits chaperons,
33943,25.0,20-29,rhône-alpes,france,2070381404,5,contes     faire rougir les petits chaperons,jean-pierr enard,1950-1999,gallimard,contes     faire rougir les petits chaperons,
90232,23.0,20-29,alsace,france,2070381404,9,contes     faire rougir les petits chaperons,jean-pierr enard,1950-1999,gallimard,contes     faire rougir les petits chaperons,
209389,34.0,30-39,toamasina,madagascar,2070381404,4,contes     faire rougir les petits chaperons,jean-pierr enard,1950-1999,gallimard,contes     faire rougir les petits chaperons,
15922,27.0,20-29,indre et loire,france,2290314323,8,mensonges mensonges,stephen fri,2000-2009,j'ai lu,mensonges mensonges,
15945,36.0,30-39,north carolina,usa,1570719586,7,god shaped hole,tiffani debartolo,2000-2009,sourcebook landmark,god shaped hole,
15945,36.0,30-39,north carolina,usa,038533351X,9,bluebeard  delta fiction ,kurt vonnegut,1950-1999,delta,bluebeard  delta fiction ,
15945,36.0,30-39,north carolina,usa,093045250X,9,swimming to cambodia,spald gray,1950-1999,theatr commun group,swimming to cambodia,
15945,36.0,30-39,north carolina,usa,1561703494,10,infinite self: 33 steps to reclaiming your inner power,stuart wild,1950-1999,hay hous,infinite self: 33 steps to reclaiming your inner power,
39616,38.0,30-39,nevada,usa,1865085537,8,"rule no  5, no sex on the bus: confessions of a tour leader",brian thacker,2000-2009,allen & amp unwin,"rule no  5, no sex on the bus: confessions of a tour leader",
42902,30.0,30-39,queensland,australia,000716226X,7,the bride stripped bare : a novel,nikki gemmel,2000-2009,fourth estat,the bride stripped bare,a novel
64316,21.0,20-29,england,united kingdom,000716226X,10,the bride stripped bare : a novel,nikki gemmel,2000-2009,fourth estat,the bride stripped bare,a novel
131855,31.0,30-39,hampshire,united kingdom,000716226X,4,the bride stripped bare : a novel,nikki gemmel,2000-2009,fourth estat,the bride stripped bare,a novel
241204,23.0,20-29,new south wales,australia,000716226X,6,the bride stripped bare : a novel,nikki gemmel,2000-2009,fourth estat,the bride stripped bare,a novel
15964,26.0,20-29,illinois,usa,1400060486,6,the big book of if,evelyn mcfarlan,2000-2009,"random hous , inc .",the big book of if,
16005,30.0,30-39,illinois,usa,091639770X,7,depending on the light,thea hillman,2000-2009,manic d press,depending on the light,
16005,30.0,30-39,illinois,usa,093019344X,10,"love and rockets, book 4: tears from heaven",lo brother hernandez,1950-1999,fantagraph book,"love and rockets, book 4: tears from heaven",
16005,30.0,30-39,illinois,usa,1931520011,8,meet me in the moon room: stories,ray vukcevich,2000-2009,small beer press,meet me in the moon room: stories,
16009,25.0,20-29,new jersey,usa,059043389X,3,adventures of huckleberry finn,mark twain,1950-1999,scholast,adventures of huckleberry finn,
181176,43.0,40-49,missouri,usa,059043389X,10,adventures of huckleberry finn,mark twain,1950-1999,scholast,adventures of huckleberry finn,
235105,46.0,40-49,missouri,usa,059043389X,10,adventures of huckleberry finn,mark twain,1950-1999,scholast,adventures of huckleberry finn,
25409,31.0,30-39,california,usa,034541389X,10,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
27812,33.0,30-39,california,usa,034541389X,7,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
37293,41.0,40-49,yukon territory,canada,034541389X,8,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
100009,49.0,40-49,british columbia,canada,034541389X,7,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
109971,71.0,70-79,indiana,usa,034541389X,8,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
127359,33.0,30-39,oregon,usa,034541389X,7,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
172061,25.0,20-29,oregon,usa,034541389X,10,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
173415,31.0,30-39,illinois,usa,034541389X,9,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
204864,47.0,40-49,california,usa,034541389X,10,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
222035,56.0,50-59,connecticut,usa,034541389X,7,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
225379,24.0,20-29,nova scotia,canada,034541389X,3,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
258534,32.0,30-39,texas,usa,034541389X,9,flesh and blood,jonathan kellerman,2000-2009,ballantin book,flesh and blood,
16106,44.0,40-49,california,usa,067091021X,10,year of wonders: a novel of the plague,geraldin brook,2000-2009,vike book,year of wonders: a novel of the plague,
133571,39.0,30-39,maryland,usa,067091021X,7,year of wonders: a novel of the plague,geraldin brook,2000-2009,vike book,year of wonders: a novel of the plague,
162780,31.0,30-39,tennessee,usa,067091021X,9,year of wonders: a novel of the plague,geraldin brook,2000-2009,vike book,year of wonders: a novel of the plague,
16106,44.0,40-49,california,usa,042518336X,10,american fuji,sara backer,2000-2009,berkley publish group,american fuji,
251394,25.0,20-29,maine,usa,042518336X,9,american fuji,sara backer,2000-2009,berkley publish group,american fuji,
16106,44.0,40-49,california,usa,044022392X,9,the keys to the street: a novel of suspense,ruth rendel,1950-1999,dell,the keys to the street: a novel of suspense,
77491,25.0,20-29,dc,usa,044022392X,6,the keys to the street: a novel of suspense,ruth rendel,1950-1999,dell,the keys to the street: a novel of suspense,
172742,44.0,40-49,oregon,usa,044022392X,8,the keys to the street: a novel of suspense,ruth rendel,1950-1999,dell,the keys to the street: a novel of suspense,
266283,62.0,60-69,washington,usa,044022392X,9,the keys to the street: a novel of suspense,ruth rendel,1950-1999,dell,the keys to the street: a novel of suspense,
31468,33.0,30-39,virginia,usa,014006110X,5,waiting for the barbarians,j.m . coetze,1950-1999,penguin book,waiting for the barbarians,
16106,44.0,40-49,california,usa,1402541783,9,the kalahari typing school for men,alexand mccall-smith,2000-2009,record book,the kalahari typing school for men,
16106,44.0,40-49,california,usa,1573220485,8,the beach,alex garland,1950-1999,putnam pub group,the beach,
74630,20.0,20-29,british columbia,canada,1573220485,9,the beach,alex garland,1950-1999,putnam pub group,the beach,
176459,30.0,30-39,quebec,canada,1573220485,7,the beach,alex garland,1950-1999,putnam pub group,the beach,
276670,30.0,30-39,ontario,canada,1573220485,5,the beach,alex garland,1950-1999,putnam pub group,the beach,
77480,51.0,50-59,washington,usa,1573229083,7,my dream of you,nuala o'faolain,2000-2009,riverhead book,my dream of you,
276680,55.0,50-59,new york,usa,1573229083,7,my dream of you,nuala o'faolain,2000-2009,riverhead book,my dream of you,
16106,44.0,40-49,california,usa,1576734781,8,lists to live by:  the first collection : for everything that really matters  lists to live by ,alic gray,1950-1999,multnomah,lists to live by:  the first collection,for everything that really matters  lists to live by 
91130,39.0,30-39,north carolina,usa,1576734781,8,lists to live by:  the first collection : for everything that really matters  lists to live by ,alic gray,1950-1999,multnomah,lists to live by:  the first collection,for everything that really matters  lists to live by 
140662,30.0,30-39,oregon,usa,1576734781,10,lists to live by:  the first collection : for everything that really matters  lists to live by ,alic gray,1950-1999,multnomah,lists to live by:  the first collection,for everything that really matters  lists to live by 
197659,49.0,40-49,pennsylvania,usa,1576734781,8,lists to live by:  the first collection : for everything that really matters  lists to live by ,alic gray,1950-1999,multnomah,lists to live by:  the first collection,for everything that really matters  lists to live by 
246513,23.0,20-29,virginia,usa,1576734781,9,lists to live by:  the first collection : for everything that really matters  lists to live by ,alic gray,1950-1999,multnomah,lists to live by:  the first collection,for everything that really matters  lists to live by 
16106,44.0,40-49,california,usa,1841953288,7,the hundred and ninety nine steps,michel faber,2000-2009,canong book ltd,the hundred and ninety nine steps,
16121,37.0,30-39,new york,usa,1573229571,5,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
23699,25.0,20-29,minnesota,usa,1573229571,7,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
37712,23.0,20-29,ohio,usa,1573229571,8,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
53614,30.0,30-39,barreiro,portugal,1573229571,9,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
81865,27.0,20-29,alberta,canada,1573229571,7,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
85757,40.0,40-49,rhode island,usa,1573229571,6,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
98723,29.0,20-29,ohio,usa,1573229571,7,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
101606,32.0,30-39,ontario,canada,1573229571,9,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
121170,30.0,30-39,virginia,usa,1573229571,9,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
125774,36.0,30-39,tehran,iran,1573229571,7,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
134434,25.0,20-29,barcelona,spain,1573229571,9,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
153718,27.0,20-29,illinois,usa,1573229571,7,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
184279,29.0,20-29,texas,usa,1573229571,7,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
210168,26.0,20-29,california,usa,1573229571,10,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
215986,28.0,20-29,texas,usa,1573229571,10,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
240219,38.0,30-39,tennessee,usa,1573229571,8,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
243236,50.0,50-59,california,usa,1573229571,8,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
248477,17.0,5-19,tennessee,usa,1573229571,8,about a boy  movie tie in ,nick hornbi,2000-2009,riverhead book,about a boy  movie tie in ,
52021,27.0,20-29,california,usa,020530902X,10,"the elements of style, fourth edition",william strunk jr .,2000-2009,pearson higher educ,"the elements of style, fourth edition",
129074,51.0,50-59,georgia,usa,020530902X,10,"the elements of style, fourth edition",william strunk jr .,2000-2009,pearson higher educ,"the elements of style, fourth edition",
154529,37.0,30-39,indiana,usa,020530902X,10,"the elements of style, fourth edition",william strunk jr .,2000-2009,pearson higher educ,"the elements of style, fourth edition",
156150,36.0,30-39,new jersey,usa,020530902X,10,"the elements of style, fourth edition",william strunk jr .,2000-2009,pearson higher educ,"the elements of style, fourth edition",
205943,43.0,40-49,massachusetts,usa,020530902X,10,"the elements of style, fourth edition",william strunk jr .,2000-2009,pearson higher educ,"the elements of style, fourth edition",
16161,28.0,20-29,victoria,australia,014010268X,10,minimum of two  a king penguin ,tim winton,1950-1999,penguin usa,minimum of two  a king penguin ,
16161,28.0,20-29,victoria,australia,095931833X,10,breastfeeding matters: what we need to know about infant feeding,maureen k. minchin,1950-1999,alma public,breastfeeding matters: what we need to know about infant feeding,
16161,28.0,20-29,victoria,australia,1570547939,10,juggling for the complete klutz,john cassidi,2000-2009,klutz press,juggling for the complete klutz,
16161,28.0,20-29,victoria,australia,1576576132,8,dinosaur colors  dinomates ,nanci parent,2000-2009,"paradis press , inc .",dinosaur colors  dinomates ,
16161,28.0,20-29,victoria,australia,1858287235,10,the rough guide to australia  australia  rough guides  ,rough guid,2000-2009,rough guid limit,the rough guide to australia  australia  rough guides  ,
16161,28.0,20-29,victoria,australia,1861873697,8,to someone special: wishing you happiness  to give and to keep ,helen exley,2000-2009,exley giftbook,to someone special: wishing you happiness  to give and to keep ,
16161,28.0,20-29,victoria,australia,1863510397,8,toxic chemical free pregnancy and child rearing  milner healthy living guide ,trixi whitmor,1950-1999,salli milner publish,toxic chemical free pregnancy and child rearing  milner healthy living guide ,
16161,28.0,20-29,victoria,australia,1875641467,8,look and see  uupababa ,shane morgan,2000-2009,intl special book servic,look and see  uupababa ,
16161,28.0,20-29,victoria,australia,1877004057,8,aboriginal art collections: highlights from australia s public museum and galleries,susan cochran,2000-2009,fine art publish,aboriginal art collections: highlights from australia s public museum and galleries,
16208,34.0,30-39,hessen,germany,3404148401,9,von zeit zu zeit  die vergangenheit ist nur einen schritt entfernt ,jack finney,2000-2009,l ? â¼bbe,von zeit zu zeit  die vergangenheit ist nur einen schritt entfernt ,
16208,34.0,30-39,hessen,germany,3404162374,9,dumm gelaufen ,victoria corbi,2000-2009,l ? â¼bbe,dumm gelaufen ,
16208,34.0,30-39,hessen,germany,3746618843,10,die leichten schritte des wahnsinns ,polina daschkowa,2000-2009,aufbau tb,die leichten schritte des wahnsinns ,
16246,32.0,30-39,fukuoka,japan,1550547011,4,"the boy on the back of the turtle: seeking god, quince marmalade, and the fabled albatross on darwin s islands",paul quarrington,2000-2009,dougla mcintyre/se pgw,"the boy on the back of the turtle: seeking god, quince marmalade, and the fabled albatross on darwin s islands",
37712,23.0,20-29,ohio,usa,1573229350,7,best friends,martha moodi,2000-2009,riverhead book,best friends,
139221,47.0,40-49,tennessee,usa,1573229350,8,best friends,martha moodi,2000-2009,riverhead book,best friends,
205843,37.0,30-39,england,united kingdom,1573229350,7,best friends,martha moodi,2000-2009,riverhead book,best friends,
16488,36.0,30-39,wisconsin,usa,042511774X,8,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
60244,47.0,40-49,texas,usa,042511774X,8,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
114544,35.0,30-39,california,usa,042511774X,6,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
127914,43.0,40-49,alaska,usa,042511774X,8,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
147224,41.0,40-49,pennsylvania,usa,042511774X,10,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
153513,31.0,30-39,arkansas,usa,042511774X,9,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
153662,44.0,40-49,georgia,usa,042511774X,9,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
154730,42.0,40-49,california,usa,042511774X,2,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
166596,57.0,50-59,british columbia,canada,042511774X,8,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
186848,31.0,30-39,wisconsin,usa,042511774X,9,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
201677,29.0,20-29,new jersey,usa,042511774X,8,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
215988,42.0,40-49,oregon,usa,042511774X,5,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
223154,33.0,30-39,north carolina,usa,042511774X,8,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
229085,53.0,50-59,california,usa,042511774X,9,breathing lessons,ann tyler,1950-1999,berkley publish group,breathing lessons,
16488,36.0,30-39,wisconsin,usa,076790284X,7,bella tuscany : the sweet life in italy,franc may,2000-2009,broadway,bella tuscany,the sweet life in italy
16488,36.0,30-39,wisconsin,usa,088266249X,5,growing and using herbs successfully  garden way book ,betti e.m. jacob,1950-1999,garden way pub . co .,growing and using herbs successfully  garden way book ,
46003,27.0,20-29,connecticut,usa,1573229628,9,prozac nation: young and depressed in america,elizabeth wurtzel,2000-2009,riverhead book,prozac nation: young and depressed in america,
75591,33.0,30-39,west virginia,usa,1573229628,7,prozac nation: young and depressed in america,elizabeth wurtzel,2000-2009,riverhead book,prozac nation: young and depressed in america,
245295,24.0,20-29,selangor,malaysia,1573229628,5,prozac nation: young and depressed in america,elizabeth wurtzel,2000-2009,riverhead book,prozac nation: young and depressed in america,
275220,24.0,20-29,florida,usa,1573229628,9,prozac nation: young and depressed in america,elizabeth wurtzel,2000-2009,riverhead book,prozac nation: young and depressed in america,
16504,28.0,20-29,sarawak,malaysia,1563891336,10,death: the high cost of living,neil gaiman,1950-1999,dc comic,death: the high cost of living,
117210,35.0,30-39,missouri,usa,1563891336,8,death: the high cost of living,neil gaiman,1950-1999,dc comic,death: the high cost of living,
158226,26.0,20-29,oslo,norway,1563891336,9,death: the high cost of living,neil gaiman,1950-1999,dc comic,death: the high cost of living,
173291,29.0,20-29,north carolina,usa,1563891336,8,death: the high cost of living,neil gaiman,1950-1999,dc comic,death: the high cost of living,
234765,28.0,20-29,sarawak,malaysia,1563891336,10,death: the high cost of living,neil gaiman,1950-1999,dc comic,death: the high cost of living,
23872,22.0,20-29,oklahoma,usa,1563893339,8,death : the time of your life  death ,neil gaiman,1950-1999,dc comic,death,the time of your life  death 
173291,29.0,20-29,north carolina,usa,1563893339,8,death : the time of your life  death ,neil gaiman,1950-1999,dc comic,death,the time of your life  death 
234765,28.0,20-29,sarawak,malaysia,1563893339,10,death : the time of your life  death ,neil gaiman,1950-1999,dc comic,death,the time of your life  death 
268300,25.0,20-29,nova scotia,canada,1563893339,10,death : the time of your life  death ,neil gaiman,1950-1999,dc comic,death,the time of your life  death 
16504,28.0,20-29,sarawak,malaysia,1563899809,9,"unmanned  y: the last man, book 1 ",brian k. vaughan,2000-2009,dc comic,"unmanned  y: the last man, book 1 ",
173679,27.0,20-29,bavaria,germany,1563899809,8,"unmanned  y: the last man, book 1 ",brian k. vaughan,2000-2009,dc comic,"unmanned  y: the last man, book 1 ",
266229,24.0,20-29,washington,usa,1563899809,10,"unmanned  y: the last man, book 1 ",brian k. vaughan,2000-2009,dc comic,"unmanned  y: the last man, book 1 ",
16599,33.0,30-39,illinois,usa,055327886X,5,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
24194,20.0,20-29,illinois,usa,055327886X,9,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
36609,32.0,30-39,louisiana,usa,055327886X,7,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
41157,33.0,30-39,maryland,usa,055327886X,6,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
47971,40.0,40-49,ontario,canada,055327886X,8,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
64015,28.0,20-29,alberta,canada,055327886X,9,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
108155,29.0,20-29,indiana,usa,055327886X,6,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
140223,27.0,20-29,massachusetts,usa,055327886X,9,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
179118,28.0,20-29,indiana,usa,055327886X,9,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
204864,47.0,40-49,california,usa,055327886X,8,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
274466,21.0,20-29,wisconsin,usa,055327886X,6,rubyfruit jungle,rita mae brown,1950-1999,bantam book,rubyfruit jungle,
16634,42.0,40-49,arkansas,usa,044651490X,9,oddkins: a fable for all ages,dean r. koontz,1950-1999,warner book inc,oddkins: a fable for all ages,
27472,41.0,40-49,utah,usa,055321330X,8,the awakening,kate chopin,1950-1999,bantam,the awakening,
88693,30.0,30-39,shanghai,china,055321330X,9,the awakening,kate chopin,1950-1999,bantam,the awakening,
129716,30.0,30-39,florida,usa,055321330X,10,the awakening,kate chopin,1950-1999,bantam,the awakening,
202963,32.0,30-39,north carolina,usa,055321330X,8,the awakening,kate chopin,1950-1999,bantam,the awakening,
211426,24.0,20-29,colorado,usa,055321330X,8,the awakening,kate chopin,1950-1999,bantam,the awakening,
243785,31.0,30-39,quinta región,chile,055321330X,7,the awakening,kate chopin,1950-1999,bantam,the awakening,
16634,42.0,40-49,arkansas,usa,067082982X,8,the dark half,stephen king,1950-1999,vike book,the dark half,
252820,33.0,30-39,quebec,canada,067082982X,5,the dark half,stephen king,1950-1999,vike book,the dark half,
274061,26.0,20-29,ohio,usa,067082982X,10,the dark half,stephen king,1950-1999,vike book,the dark half,
16634,42.0,40-49,arkansas,usa,067154313X,7,fifteen american one act plays  anta series of distinuguished plays ,paul kozelka,1950-1999,pocket,fifteen american one act plays  anta series of distinuguished plays ,
36907,39.0,30-39,ontario,canada,015100692X,5,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
39345,47.0,40-49,florida,usa,015100692X,3,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
42093,50.0,50-59,new jersey,usa,015100692X,9,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
60244,47.0,40-49,texas,usa,015100692X,8,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
67547,42.0,40-49,california,usa,015100692X,9,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
74833,35.0,30-39,hamburg,germany,015100692X,9,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
81368,28.0,20-29,arizona,usa,015100692X,8,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
89507,30.0,30-39,new jersey,usa,015100692X,10,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
95359,33.0,30-39,west virginia,usa,015100692X,9,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
97754,46.0,40-49,new york,usa,015100692X,8,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
106131,32.0,30-39,virginia,usa,015100692X,10,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
114988,37.0,30-39,texas,usa,015100692X,7,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
143497,36.0,30-39,california,usa,015100692X,8,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
242299,25.0,20-29,florida,usa,015100692X,6,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
246311,35.0,30-39,washington,usa,015100692X,8,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
265889,30.0,30-39,ontario,canada,015100692X,9,the crimson petal and the white,michel faber,2000-2009,harcourt,the crimson petal and the white,
16634,42.0,40-49,arkansas,usa,023108028X,8,the  top 500 poems,william harmon,1950-1999,columbia univers press,the  top 500 poems,
23872,22.0,20-29,oklahoma,usa,023108028X,3,the  top 500 poems,william harmon,1950-1999,columbia univers press,the  top 500 poems,
201768,47.0,40-49,new brunswick,canada,023108028X,7,the  top 500 poems,william harmon,1950-1999,columbia univers press,the  top 500 poems,
16634,42.0,40-49,arkansas,usa,037603078X,7,making the most of your own backyard,sunset book,1950-1999,sunset publish corpor,making the most of your own backyard,
16634,42.0,40-49,arkansas,usa,038077982X,8,delicate dependency,michael talbot,1950-1999,harper mass market paperback ( mm ),delicate dependency,
16634,42.0,40-49,arkansas,usa,038523502X,7,betty: a glad awakening,betti ford,1950-1999,bantam dell pub group,betty: a glad awakening,
16634,42.0,40-49,arkansas,usa,039913039X,8,skeleton crew,stephen king,1950-1999,putnam pub group,skeleton crew,
